id,member_id,loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_major_derog,mths_since_last_record,pub_rec,open_acc,total_acc,acc_now_delinq,tot_coll_amt,revol_bal,revol_util,total_credit_rv,tot_cur_bal,int_rate
38618801,41402720.0,23475.0,60.0,truck driver,10+ years,MORTGAGE,56000.0,Source Verified,debt_consolidation,236xx,VA,15.75,1.0,2002-07-01,0.0,21.0,,,0.0,8.0,19.0,0.0,0.0,15937.0,50.0,31900.0,115722.0,25.8
58713867,62554641.0,10500.0,60.0,Dietary Manager,10+ years,RENT,31000.0,Not Verified,credit_card,356xx,AL,24.7,0.0,2005-12-01,0.0,,,,0.0,8.0,20.0,0.0,0.0,7050.0,86.0,8200.0,19359.0,16.55
60365895,64342631.0,35000.0,60.0,Manager IT Audit,10+ years,MORTGAGE,201000.0,Source Verified,debt_consolidation,070xx,NJ,13.68,0.0,2000-03-01,0.0,28.0,,,0.0,22.0,39.0,0.0,0.0,37531.0,76.4,50800.0,420504.0,17.57
48694937,51943676.0,35000.0,36.0,Vice Chairman,10+ years,MORTGAGE,850000.0,Source Verified,major_purchase,757xx,TX,4.78,0.0,1996-09-01,1.0,,,,0.0,7.0,10.0,0.0,0.0,0.0,0.0,19500.0,1783150.0,7.89
38575678,41359474.0,16000.0,60.0,IT Project Coordinator,10+ years,RENT,73440.0,Verified,debt_consolidation,919xx,CA,36.36,0.0,1999-12-01,0.0,47.0,47.0,,0.0,20.0,42.0,0.0,0.0,15153.0,51.2,29600.0,114298.0,17.14
44755624,47833357.0,25000.0,60.0,Tax Senior Manager,2 years,MORTGAGE,100000.0,Source Verified,credit_card,554xx,MN,23.89,2.0,2004-09-01,0.0,20.0,,,0.0,10.0,29.0,0.0,0.0,24624.0,57.9,42500.0,231821.0,7.89
60196897,64173659.0,15000.0,36.0,Sales Consultant,2 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,774xx,TX,20.84,0.0,1990-03-01,2.0,,,54.0,1.0,12.0,29.0,0.0,74.0,17388.0,63.2,27500.0,235793.0,10.99
44016147,47032887.0,1400.0,36.0,Machinist ,3 years,OWN,53000.0,Verified,renewable_energy,981xx,WA,31.81,0.0,2000-08-01,2.0,,,,0.0,15.0,20.0,0.0,0.0,52073.0,80.1,65000.0,316610.0,17.57
38331388,41115120.0,18000.0,60.0,Manager,4 years,MORTGAGE,65000.0,Not Verified,medical,850xx,AZ,17.63,0.0,2007-04-01,1.0,39.0,39.0,,0.0,13.0,23.0,0.0,0.0,5578.0,45.3,12300.0,161267.0,14.99
39610520,42434287.0,20000.0,60.0,Financial Consultant,7 years,RENT,60000.0,Source Verified,credit_card,917xx,CA,21.18,0.0,2002-06-01,1.0,39.0,,,0.0,18.0,31.0,0.0,0.0,30726.0,37.0,83000.0,41778.0,17.14
41246763,44153504.0,5750.0,36.0,Owner ,10+ years,MORTGAGE,45000.0,Verified,medical,473xx,IN,16.16,0.0,2001-04-01,2.0,,,59.0,2.0,6.0,24.0,0.0,0.0,3729.0,65.4,5700.0,103210.0,16.99
40402712,43267538.0,25000.0,60.0,property protection,3 years,RENT,75000.0,Source Verified,debt_consolidation,104xx,NY,15.49,0.0,2003-10-01,1.0,,,,0.0,10.0,17.0,0.0,0.0,17794.0,54.9,32400.0,41254.0,19.24
53654834,57185587.0,35000.0,36.0,IT Consultant,7 years,RENT,105000.0,Verified,debt_consolidation,230xx,VA,14.43,1.0,1998-10-01,0.0,12.0,,,0.0,12.0,25.0,0.0,0.0,29599.0,62.2,47600.0,43119.0,13.33
51887718,55317467.0,17500.0,36.0,Coordinator,9 years,RENT,35000.0,Not Verified,debt_consolidation,075xx,NJ,22.94,0.0,1987-11-01,0.0,,,,0.0,13.0,17.0,0.0,0.0,19834.0,46.8,42400.0,22240.0,8.18
46206208,49313999.0,18000.0,60.0,Operations Technical Specialist ,10+ years,MORTGAGE,50000.0,Not Verified,debt_consolidation,336xx,FL,18.19,0.0,1990-09-01,2.0,,,,0.0,17.0,29.0,0.0,0.0,18254.0,68.6,26600.0,135280.0,12.69
38648869,41432794.0,15000.0,60.0,Laborer,2 years,RENT,33000.0,Source Verified,debt_consolidation,880xx,NM,30.22,0.0,2004-02-01,0.0,,,,0.0,6.0,16.0,0.0,0.0,10400.0,61.9,16800.0,38015.0,14.99
24056259,26428772.0,20675.0,60.0,labor,10+ years,MORTGAGE,47000.0,Source Verified,debt_consolidation,609xx,IL,35.83,0.0,2000-06-01,2.0,46.0,,,0.0,13.0,29.0,0.0,0.0,20548.0,56.0,36700.0,97493.0,19.99
48284205,51532917.0,8500.0,36.0,Analyst ,7 years,MORTGAGE,50000.0,Verified,debt_consolidation,935xx,CA,7.49,1.0,2009-11-01,1.0,11.0,26.0,,0.0,12.0,17.0,0.0,0.0,6578.0,79.3,8300.0,131813.0,13.33
48212481,51452214.0,15000.0,36.0,Group Traveler Counselor,7 years,OWN,55000.0,Source Verified,debt_consolidation,286xx,NC,19.01,0.0,1987-02-01,0.0,32.0,,72.0,1.0,12.0,45.0,0.0,0.0,15807.0,83.6,18900.0,24138.0,9.17
50043920,53402655.0,6600.0,36.0,Lead Support Analyst,10+ years,MORTGAGE,50000.0,Source Verified,medical,672xx,KS,27.44,2.0,1998-12-01,0.0,10.0,,,0.0,8.0,16.0,0.0,0.0,10225.0,81.8,12500.0,112126.0,13.99
57568337,61321061.0,6600.0,36.0,Funeral Director/Embalmer,10+ years,MORTGAGE,48000.0,Not Verified,debt_consolidation,440xx,OH,27.0,0.0,1998-05-01,0.0,35.0,,,0.0,12.0,29.0,0.0,0.0,17789.0,51.6,34500.0,254719.0,12.29
38191856,40975600.0,6000.0,36.0,teacher,9 years,RENT,50000.0,Source Verified,debt_consolidation,790xx,TX,16.63,0.0,1994-07-01,0.0,,,52.0,1.0,9.0,28.0,0.0,55.0,6099.0,62.2,9800.0,23972.0,9.49
46743328,49891084.0,6000.0,36.0,Meat cutter ,10+ years,MORTGAGE,36000.0,Not Verified,credit_card,770xx,TX,9.07,0.0,2002-03-01,0.0,57.0,57.0,,0.0,8.0,23.0,0.0,11991.0,8334.0,43.2,19300.0,69968.0,6.92
46118266,49226135.0,12000.0,60.0,Sales Associate ,10+ years,MORTGAGE,35000.0,Not Verified,medical,465xx,IN,19.34,0.0,2002-09-01,0.0,62.0,62.0,65.0,1.0,11.0,19.0,0.0,0.0,10456.0,55.0,19000.0,110295.0,14.65
43976850,46993622.0,12050.0,36.0,Manager,8 years,RENT,40000.0,Source Verified,debt_consolidation,900xx,CA,20.34,0.0,1993-06-01,0.0,,,75.0,1.0,9.0,16.0,0.0,0.0,9519.0,56.7,16800.0,15279.0,17.86
39591978,42415819.0,7000.0,36.0,Senior Manager,3 years,RENT,185000.0,Source Verified,debt_consolidation,349xx,FL,10.65,0.0,2000-09-01,1.0,,,,0.0,9.0,17.0,0.0,0.0,12787.0,76.1,16800.0,60880.0,17.86
51115347,54525064.0,3600.0,36.0,Process Clerk,10+ years,RENT,37398.0,Not Verified,debt_consolidation,601xx,IL,8.99,0.0,2002-03-01,1.0,35.0,,,0.0,5.0,13.0,0.0,72.0,2371.0,71.8,3300.0,6642.0,16.55
59289118,63176830.0,10000.0,36.0,Accountant,< 1 year,RENT,57000.0,Not Verified,home_improvement,331xx,FL,19.58,0.0,1995-10-01,0.0,,,,0.0,30.0,45.0,0.0,0.0,26759.0,25.6,104400.0,43692.0,6.89
50515337,53895057.0,6000.0,36.0,Lieutenant,10+ years,MORTGAGE,58000.0,Not Verified,debt_consolidation,851xx,AZ,9.5,0.0,2002-06-01,1.0,,,,0.0,6.0,14.0,0.0,0.0,4275.0,34.8,12300.0,159809.0,6.24
43719320,46736038.0,13000.0,36.0,Director Client Relations,8 years,MORTGAGE,125000.0,Not Verified,debt_consolidation,606xx,IL,11.47,1.0,1996-12-01,0.0,22.0,22.0,,0.0,12.0,40.0,0.0,0.0,6133.0,16.5,37200.0,369913.0,8.18
59492485,63426247.0,15000.0,36.0,,n/a,RENT,37200.0,Verified,credit_card,852xx,AZ,25.13,0.0,1992-11-01,0.0,,,,0.0,12.0,21.0,0.0,0.0,13863.0,46.1,30100.0,25640.0,6.89
46672949,49820728.0,22000.0,36.0,Operations manager,7 years,RENT,65000.0,Source Verified,debt_consolidation,020xx,MA,27.4,0.0,2007-08-01,1.0,,,,0.0,9.0,15.0,0.0,0.0,12588.0,42.4,29700.0,48515.0,13.99
41860372,44807099.0,19025.0,36.0,Loan Processor ,3 years,RENT,100000.0,Source Verified,debt_consolidation,852xx,AZ,9.71,0.0,2004-11-01,0.0,62.0,,,0.0,12.0,29.0,0.0,50.0,13869.0,68.0,20400.0,38989.0,17.57
50839566,54219289.0,25600.0,60.0,Program Manager,2 years,MORTGAGE,180000.0,Source Verified,debt_consolidation,211xx,MD,20.63,0.0,1992-01-01,0.0,,,,0.0,25.0,34.0,0.0,0.0,38656.0,36.3,106400.0,405469.0,10.99
60356215,64332972.0,10000.0,36.0,manager,10+ years,MORTGAGE,47000.0,Not Verified,credit_card,208xx,MD,15.67,0.0,1989-06-01,1.0,,,,0.0,10.0,25.0,0.0,55.0,8494.0,46.7,18200.0,182622.0,7.89
53604269,57134990.0,10000.0,36.0,Education,1 year,RENT,36000.0,Source Verified,credit_card,941xx,CA,6.6,0.0,2007-10-01,0.0,,,,0.0,11.0,13.0,0.0,0.0,2131.0,39.5,5400.0,21144.0,12.69
50364306,53753020.0,30800.0,60.0,Supervisor,< 1 year,RENT,78750.0,Verified,debt_consolidation,946xx,CA,13.35,0.0,2004-08-01,1.0,,,,0.0,8.0,18.0,0.0,0.0,19240.0,69.5,27700.0,41174.0,19.19
40217251,43081965.0,18000.0,60.0,BILLING SPECIALIST,7 years,MORTGAGE,40000.0,Source Verified,debt_consolidation,863xx,AZ,26.31,0.0,1997-08-01,0.0,30.0,,100.0,1.0,15.0,23.0,0.0,0.0,16347.0,78.6,20800.0,70639.0,14.99
43860344,46877098.0,28000.0,60.0,mechanic,2 years,RENT,96000.0,Source Verified,credit_card,813xx,CO,33.43,0.0,1997-05-01,1.0,66.0,,,0.0,18.0,30.0,0.0,0.0,27265.0,90.9,30000.0,223291.0,13.99
54838663,58409393.0,5000.0,36.0,Registered Nurse,6 years,MORTGAGE,60000.0,Not Verified,credit_card,146xx,NY,16.4,0.0,1998-08-01,0.0,29.0,68.0,,0.0,21.0,37.0,0.0,690.0,13060.0,25.3,51700.0,161357.0,10.99
42753433,45750161.0,6000.0,36.0,Education Coordinator,2 years,RENT,27000.0,Not Verified,debt_consolidation,981xx,WA,9.07,0.0,2006-12-01,1.0,,,,0.0,4.0,7.0,0.0,0.0,5267.0,65.8,8000.0,5267.0,12.69
55929775,59591540.0,24000.0,60.0,admin,10+ years,OWN,120000.0,Not Verified,debt_consolidation,120xx,NY,14.5,0.0,1995-08-01,0.0,,,,0.0,17.0,28.0,0.0,0.0,9426.0,11.3,83700.0,262447.0,7.89
59975195,63919911.0,7000.0,36.0,Office Manager / Sales,9 years,MORTGAGE,60000.0,Verified,debt_consolidation,928xx,CA,21.66,0.0,2006-04-01,1.0,44.0,44.0,,0.0,17.0,27.0,0.0,0.0,17838.0,39.9,44700.0,212922.0,11.53
43275522,46292246.0,15000.0,36.0,Uber (taxi driver),1 year,RENT,40000.0,Not Verified,credit_card,900xx,CA,25.32,0.0,2002-02-01,1.0,,,,0.0,11.0,25.0,0.0,0.0,24301.0,60.0,40500.0,35942.0,7.89
54828409,58399126.0,5000.0,36.0,Payroll Administration,3 years,RENT,10000.0,Verified,moving,432xx,OH,25.69,0.0,2011-07-01,0.0,,,,0.0,7.0,7.0,0.0,0.0,3267.0,34.8,9400.0,27353.0,14.65
43955368,46972090.0,20000.0,60.0,Project Management,10+ years,MORTGAGE,132000.0,Source Verified,debt_consolidation,221xx,VA,30.04,0.0,2001-01-01,0.0,,,,0.0,18.0,31.0,0.0,0.0,32138.0,66.4,48400.0,377290.0,12.69
49037600,52326353.0,9675.0,36.0,,n/a,OWN,45000.0,Verified,debt_consolidation,029xx,RI,14.88,0.0,1999-03-01,0.0,,,19.0,1.0,9.0,13.0,0.0,0.0,28618.0,87.5,32700.0,44743.0,16.55
51005609,54395332.0,15000.0,36.0,Manager,9 years,RENT,70000.0,Source Verified,debt_consolidation,027xx,MA,23.83,3.0,2000-10-01,0.0,10.0,77.0,68.0,1.0,13.0,23.0,0.0,78.0,5475.0,24.8,22100.0,29688.0,12.69
39592434,42416299.0,16000.0,60.0,Client Manager ,9 years,RENT,72500.0,Verified,credit_card,014xx,MA,29.3,0.0,2001-09-01,1.0,33.0,33.0,,0.0,18.0,48.0,0.0,0.0,18317.0,52.5,34900.0,123435.0,15.59
42494100,45460856.0,10000.0,36.0,CTO,5 years,RENT,80000.0,Verified,debt_consolidation,731xx,OK,2.94,0.0,2003-02-01,0.0,,,,0.0,2.0,11.0,0.0,192.0,0.0,0.0,3500.0,10014.0,14.65
43105488,46112208.0,4000.0,36.0,Teacher ,4 years,MORTGAGE,58000.0,Source Verified,major_purchase,827xx,WY,38.11,0.0,1993-02-01,0.0,31.0,31.0,,0.0,13.0,26.0,0.0,0.0,10474.0,79.3,13200.0,293223.0,12.69
46117465,49225302.0,15000.0,36.0,"VP, Administration",4 years,MORTGAGE,160000.0,Verified,debt_consolidation,087xx,NJ,6.06,0.0,1998-11-01,0.0,,,,0.0,22.0,33.0,0.0,0.0,5006.0,4.2,118000.0,299800.0,6.92
58703875,62544644.0,7500.0,36.0,Dive Travel Marketing,3 years,OWN,50000.0,Source Verified,debt_consolidation,349xx,FL,10.61,0.0,2005-04-01,2.0,,,,0.0,17.0,33.0,0.0,0.0,12570.0,39.3,32000.0,12570.0,13.33
57214206,60916924.0,14400.0,60.0,Sterilization Technician,3 years,RENT,36000.0,Verified,debt_consolidation,850xx,AZ,9.9,0.0,2001-09-01,0.0,,,,0.0,5.0,9.0,0.0,0.0,6017.0,63.3,9500.0,11917.0,19.19
41226214,44132929.0,13000.0,36.0,Police Officer,10+ years,MORTGAGE,93000.0,Not Verified,debt_consolidation,551xx,MN,8.51,1.0,1999-02-01,1.0,18.0,,,0.0,15.0,22.0,0.0,0.0,26743.0,50.3,53200.0,26821.0,8.18
46787598,49935518.0,10125.0,60.0,Reading Specialist,10+ years,MORTGAGE,58000.0,Source Verified,debt_consolidation,217xx,MD,12.31,1.0,2002-05-01,1.0,16.0,,86.0,1.0,10.0,22.0,0.0,0.0,6537.0,68.8,9500.0,198600.0,19.52
59200966,63088760.0,10000.0,36.0,Pipefitter ,1 year,RENT,39000.0,Verified,debt_consolidation,782xx,TX,31.6,0.0,2005-04-01,0.0,75.0,,,0.0,8.0,14.0,0.0,31.0,8067.0,61.6,13100.0,40673.0,13.99
60406501,64363277.0,6400.0,36.0,IT Analyst,< 1 year,RENT,70000.0,Source Verified,debt_consolidation,146xx,NY,26.32,0.0,2010-08-01,0.0,,,,0.0,22.0,28.0,0.0,0.0,6513.0,63.2,10300.0,150317.0,11.53
38425917,41209705.0,5000.0,36.0,Sr Manager,3 years,RENT,144000.0,Not Verified,other,972xx,OR,9.03,0.0,2001-08-01,1.0,49.0,50.0,,0.0,7.0,40.0,0.0,0.0,15564.0,94.3,16500.0,288662.0,8.67
48181291,51431015.0,14800.0,60.0,Supervisor,10+ years,MORTGAGE,79000.0,Verified,debt_consolidation,294xx,SC,34.57,0.0,1999-11-01,0.0,,,68.0,1.0,14.0,30.0,0.0,0.0,35734.0,69.7,45700.0,279722.0,15.61
46805647,49953492.0,10000.0,36.0,Operation manager,10+ years,MORTGAGE,68000.0,Not Verified,credit_card,403xx,KY,25.93,0.0,2000-12-01,0.0,,,101.0,1.0,14.0,25.0,0.0,0.0,12734.0,66.0,19300.0,65681.0,11.53
57145896,60848676.0,10000.0,60.0,Patient Coordinator,2 years,RENT,24960.0,Verified,credit_card,767xx,TX,25.38,0.0,2012-05-01,0.0,,,,0.0,13.0,16.0,0.0,0.0,9521.0,51.2,18600.0,15587.0,19.99
44673259,47740974.0,35000.0,36.0,staff,10+ years,OWN,150000.0,Source Verified,debt_consolidation,900xx,CA,19.4,1.0,2003-03-01,0.0,15.0,81.0,,0.0,14.0,27.0,0.0,0.0,31918.0,70.9,45000.0,403906.0,12.69
46428520,49566313.0,4000.0,36.0,transporter,9 years,MORTGAGE,48000.0,Verified,debt_consolidation,028xx,RI,22.18,1.0,1995-06-01,2.0,0.0,64.0,,0.0,10.0,25.0,1.0,0.0,1774.0,15.8,11200.0,175784.0,12.29
38231542,41015289.0,1600.0,36.0,Supervisor,10+ years,MORTGAGE,80000.0,Not Verified,renewable_energy,136xx,NY,30.84,0.0,1999-05-01,1.0,,,,0.0,9.0,45.0,0.0,0.0,13423.0,85.5,15700.0,151263.0,17.14
55308381,58879101.0,1600.0,36.0,meat cutter,3 years,MORTGAGE,48000.0,Not Verified,medical,225xx,VA,28.53,1.0,1996-05-01,1.0,18.0,41.0,32.0,1.0,13.0,30.0,0.0,0.0,20615.0,60.5,34100.0,186034.0,17.57
50607395,53987188.0,12150.0,36.0,Project Manager 2,3 years,MORTGAGE,90000.0,Not Verified,credit_card,379xx,TN,11.41,5.0,2003-03-01,0.0,14.0,,,0.0,9.0,13.0,0.0,0.0,8680.0,63.4,13700.0,174253.0,7.26
38600566,41384507.0,12000.0,60.0,C-Ped,10+ years,MORTGAGE,42000.0,Not Verified,debt_consolidation,620xx,IL,23.4,0.0,1999-01-01,0.0,,,,0.0,7.0,17.0,0.0,0.0,30806.0,88.5,34800.0,213403.0,15.59
55919461,59581233.0,24000.0,36.0,Regional Sales Director ,10+ years,OWN,104000.0,Verified,debt_consolidation,210xx,MD,24.34,0.0,2000-03-01,0.0,36.0,,,0.0,16.0,37.0,0.0,0.0,33485.0,63.5,52700.0,313573.0,10.99
43470483,46497245.0,12000.0,36.0,Surveyor,10+ years,MORTGAGE,80000.0,Not Verified,credit_card,820xx,WY,26.37,0.0,1983-07-01,0.0,,,,0.0,15.0,37.0,0.0,0.0,36034.0,77.7,46400.0,166488.0,6.92
57345179,61047923.0,7000.0,36.0,Assistant Vice President,10+ years,MORTGAGE,105000.0,Source Verified,credit_card,306xx,GA,13.62,0.0,2002-06-01,1.0,24.0,24.0,84.0,1.0,11.0,19.0,0.0,278.0,6740.0,50.7,13300.0,155573.0,8.18
60566581,64587346.0,10100.0,36.0,Nurse Educator,6 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,277xx,NC,7.58,0.0,2003-01-01,0.0,67.0,,,0.0,12.0,16.0,0.0,70.0,3686.0,45.0,8200.0,230861.0,9.17
60790881,64832613.0,5000.0,36.0,Bartendet,6 years,RENT,57000.0,Source Verified,credit_card,891xx,NV,19.09,0.0,2005-10-01,2.0,,,,0.0,8.0,17.0,0.0,0.0,7190.0,51.4,14000.0,16325.0,12.29
52496407,55986126.0,25000.0,60.0,Membership Development Manager,2 years,OWN,50000.0,Source Verified,debt_consolidation,750xx,TX,9.95,1.0,1992-01-01,0.0,20.0,,,0.0,5.0,12.0,0.0,0.0,15724.0,96.5,16300.0,17041.0,22.99
51917229,55346979.0,20000.0,60.0,program student advisor,10+ years,MORTGAGE,55332.0,Source Verified,credit_card,928xx,CA,5.12,0.0,1999-04-01,0.0,,,,0.0,12.0,30.0,0.0,0.0,10751.0,25.2,42600.0,375085.0,7.26
58932315,62795031.0,20000.0,36.0,Operations,2 years,MORTGAGE,57000.0,Verified,debt_consolidation,553xx,MN,30.51,0.0,1995-03-01,0.0,,,118.0,1.0,14.0,24.0,0.0,0.0,16275.0,69.0,23600.0,108677.0,13.33
47290501,50519221.0,6000.0,36.0,Operations Lead,3 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,330xx,FL,31.81,0.0,2002-08-01,1.0,48.0,48.0,,0.0,10.0,32.0,0.0,0.0,5686.0,43.7,13000.0,135249.0,11.53
46274187,49381900.0,35000.0,60.0,E7,10+ years,MORTGAGE,85000.0,Verified,credit_card,775xx,TX,24.72,0.0,2001-10-01,0.0,48.0,74.0,,0.0,9.0,23.0,0.0,0.0,24829.0,92.6,26800.0,270039.0,18.25
60276570,64253331.0,17800.0,36.0,Regional Manager,10+ years,MORTGAGE,102000.0,Source Verified,debt_consolidation,330xx,FL,19.04,0.0,2001-12-01,1.0,,,68.0,1.0,17.0,29.0,0.0,500.0,9590.0,36.3,26400.0,317104.0,16.99
46714363,49862184.0,20000.0,36.0,,n/a,MORTGAGE,120000.0,Verified,debt_consolidation,922xx,CA,11.28,0.0,1996-10-01,0.0,64.0,64.0,,0.0,9.0,36.0,0.0,0.0,21055.0,17.9,100400.0,54296.0,6.39
60577108,64597874.0,24000.0,60.0,Research VP,5 years,MORTGAGE,290000.0,Verified,credit_card,481xx,MI,10.61,0.0,1989-11-01,0.0,45.0,45.0,,0.0,8.0,18.0,0.0,0.0,67623.0,97.9,68800.0,334604.0,11.53
59023522,62886246.0,20000.0,36.0,Financial Advisor,10+ years,MORTGAGE,250000.0,Source Verified,other,191xx,PA,3.83,0.0,1989-06-01,0.0,,,,0.0,8.0,18.0,0.0,0.0,227.0,0.4,60000.0,227171.0,5.32
48394456,51643177.0,7000.0,36.0,Administrative assistant,< 1 year,RENT,47000.0,Not Verified,debt_consolidation,024xx,MA,14.27,1.0,2002-11-01,0.0,23.0,28.0,,0.0,11.0,17.0,0.0,0.0,6188.0,75.5,8200.0,41091.0,9.17
52516193,56005910.0,15000.0,36.0,In home Decorator consultant,3 years,MORTGAGE,40000.0,Not Verified,debt_consolidation,462xx,IN,39.24,0.0,1995-07-01,0.0,41.0,,110.0,1.0,18.0,37.0,0.0,603.0,12589.0,35.8,35201.0,116223.0,12.69
55411400,59013145.0,4000.0,36.0,off mgr,10+ years,OWN,27000.0,Verified,debt_consolidation,700xx,LA,35.2,0.0,1987-01-01,1.0,33.0,33.0,,0.0,7.0,21.0,0.0,1707.0,2867.0,55.1,5200.0,21226.0,15.61
43540290,46567059.0,35000.0,60.0,Emergency room nurse,9 years,MORTGAGE,80000.0,Verified,debt_consolidation,983xx,WA,25.79,4.0,2003-01-01,0.0,9.0,20.0,,0.0,14.0,23.0,0.0,0.0,7961.0,69.2,11500.0,252262.0,17.86
40442844,43307638.0,25000.0,36.0,Executive Vice President,10+ years,MORTGAGE,105000.0,Source Verified,debt_consolidation,321xx,FL,24.1,0.0,1987-12-01,0.0,,,,0.0,21.0,41.0,0.0,0.0,43194.0,48.8,88600.0,307848.0,8.19
40992780,43868682.0,25000.0,36.0,Talent Mobility Manager,10+ years,OWN,200000.0,Source Verified,credit_card,085xx,NJ,7.47,1.0,1998-11-01,0.0,14.0,,,0.0,14.0,43.0,0.0,0.0,43035.0,78.4,54900.0,346748.0,6.68
46783323,49931087.0,9600.0,36.0,Intake Director,10+ years,MORTGAGE,45000.0,Verified,credit_card,027xx,MA,6.91,0.0,1994-08-01,0.0,,,81.0,1.0,12.0,27.0,0.0,0.0,6847.0,35.7,19200.0,208179.0,8.18
42111348,45068076.0,18000.0,60.0,specimen tech.1,10+ years,OWN,70000.0,Not Verified,other,076xx,NJ,11.54,1.0,1998-10-01,0.0,17.0,56.0,30.0,1.0,12.0,54.0,0.0,10003.0,10158.0,46.2,22000.0,317731.0,12.29
57184938,60887685.0,3000.0,36.0,Boat Lift Technician,4 years,MORTGAGE,30000.0,Not Verified,credit_card,218xx,MD,3.44,0.0,2010-06-01,0.0,,,,0.0,3.0,4.0,0.0,0.0,3018.0,86.2,3500.0,206437.0,7.26
41070290,43946078.0,12000.0,36.0,RF transmission technician,5 years,RENT,48000.0,Not Verified,debt_consolidation,283xx,NC,24.45,0.0,2002-02-01,0.0,72.0,77.0,,0.0,10.0,37.0,0.0,0.0,19955.0,74.5,26800.0,57451.0,10.99
46756074,49903924.0,30000.0,36.0,Medical Technologist,10+ years,MORTGAGE,64000.0,Verified,credit_card,636xx,MO,26.76,0.0,1996-12-01,0.0,,,,0.0,19.0,32.0,0.0,0.0,24420.0,56.4,43300.0,163792.0,9.99
37938286,40701007.0,10000.0,36.0,IT Manager,5 years,RENT,56000.0,Not Verified,debt_consolidation,331xx,FL,7.62,0.0,2003-07-01,0.0,,,,0.0,9.0,14.0,0.0,0.0,14398.0,50.9,28300.0,14398.0,9.49
44016592,47033345.0,6075.0,36.0,,n/a,RENT,35500.0,Verified,other,116xx,NY,18.02,0.0,2001-02-01,0.0,,,83.0,1.0,6.0,9.0,0.0,0.0,4287.0,77.0,5600.0,11826.0,14.65
38439668,41223578.0,11200.0,60.0,Sales Marketing,< 1 year,RENT,36000.0,Source Verified,debt_consolidation,951xx,CA,14.92,0.0,2011-04-01,0.0,,,,0.0,6.0,8.0,0.0,0.0,7115.0,63.5,11200.0,17771.0,15.99
55150927,58721734.0,9000.0,36.0,Military,10+ years,MORTGAGE,63000.0,Verified,debt_consolidation,871xx,NM,5.83,1.0,1996-04-01,0.0,18.0,,,0.0,12.0,37.0,0.0,0.0,9432.0,38.5,24500.0,160516.0,9.99
51968019,55397791.0,15000.0,60.0,Financial Officer,1 year,RENT,35136.0,Source Verified,debt_consolidation,956xx,CA,37.21,1.0,1999-09-01,0.0,8.0,8.0,,0.0,10.0,16.0,0.0,0.0,19758.0,59.0,33500.0,31993.0,16.55
43245707,46252432.0,18000.0,36.0,Director of Sales,< 1 year,RENT,160000.0,Source Verified,debt_consolidation,941xx,CA,0.45,0.0,1991-10-01,0.0,,,,0.0,4.0,11.0,0.0,0.0,278.0,0.5,61000.0,278.0,7.89
59229480,63117206.0,11000.0,60.0,Operator,6 years,RENT,43000.0,Verified,debt_consolidation,852xx,AZ,17.31,0.0,2004-03-01,1.0,,,,0.0,9.0,12.0,0.0,0.0,16406.0,100.0,16400.0,22482.0,15.61
59659515,63603238.0,35000.0,60.0,Sales Supervision,5 years,MORTGAGE,96000.0,Verified,credit_card,681xx,NE,24.8,3.0,1993-09-01,3.0,2.0,,,0.0,12.0,26.0,0.0,0.0,38570.0,52.0,73800.0,346442.0,13.99
48374249,51632966.0,30000.0,60.0,Surgical Physician Assistant,3 years,MORTGAGE,100000.0,Verified,debt_consolidation,564xx,MN,30.72,0.0,1997-09-01,0.0,39.0,46.0,,0.0,18.0,46.0,0.0,0.0,19682.0,76.9,25600.0,402211.0,19.52
49894158,53262897.0,24000.0,60.0,Laboratory Manager,2 years,RENT,69900.0,Source Verified,debt_consolidation,490xx,MI,16.33,1.0,2004-11-01,1.0,4.0,,,0.0,11.0,34.0,0.0,0.0,17014.0,62.1,27400.0,188938.0,16.99
57863640,61616402.0,13175.0,36.0,medical billing,10+ years,OWN,39000.0,Source Verified,debt_consolidation,530xx,WI,18.95,0.0,1996-09-01,3.0,77.0,77.0,69.0,1.0,12.0,38.0,0.0,0.0,5376.0,31.6,17000.0,196334.0,18.55
37741776,40504784.0,28000.0,60.0,Sales,< 1 year,MORTGAGE,80000.0,Source Verified,debt_consolidation,931xx,CA,23.6,0.0,1979-10-01,0.0,,,,0.0,4.0,10.0,0.0,0.0,527694.0,90.2,532000.0,707071.0,11.44
40933124,43809028.0,5400.0,36.0,Sr. Drafter,5 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,730xx,OK,18.77,0.0,2007-05-01,3.0,45.0,45.0,,0.0,16.0,21.0,0.0,3059.0,3322.0,30.2,11000.0,238449.0,9.17
47665297,50884018.0,24000.0,60.0,Sr Compensation & HRIM Analyst,6 years,OWN,73000.0,Source Verified,debt_consolidation,804xx,CO,30.22,0.0,2001-02-01,0.0,,,,0.0,19.0,21.0,0.0,0.0,89584.0,87.1,99000.0,253020.0,12.29
